number,date,temp
1317,07/06/23 06:30:00 PM,19.282
1318,07/06/23 07:00:00 PM,19.282
1319,07/06/23 07:30:00 PM,19.377
1320,07/06/23 08:00:00 PM,19.377
1321,07/06/23 08:30:00 PM,19.092
1322,07/06/23 09:00:00 PM,18.426
1323,07/06/23 09:30:00 PM,16.332
1324,07/06/23 10:00:00 PM,15.664
1325,07/06/23 10:30:00 PM,16.141
1326,07/06/23 11:00:00 PM,16.427
1327,07/06/23 11:30:00 PM,16.332
1328,07/07/23 12:00:00 AM,16.427
1329,07/07/23 12:30:00 AM,16.427
1330,07/07/23 01:00:00 AM,17.284
1331,07/07/23 01:30:00 AM,18.331
1332,07/07/23 02:00:00 AM,18.236
1333,07/07/23 02:30:00 AM,18.616
1334,07/07/23 03:00:00 AM,18.806
1335,07/07/23 03:30:00 AM,18.996
1336,07/07/23 04:00:00 AM,17.950
1337,07/07/23 04:30:00 AM,17.379
1338,07/07/23 05:00:00 AM,17.094
1339,07/07/23 05:30:00 AM,16.903
1340,07/07/23 06:00:00 AM,16.618
1341,07/07/23 06:30:00 AM,16.618
1342,07/07/23 07:00:00 AM,16.618
1343,07/07/23 07:30:00 AM,16.713
1344,07/07/23 08:00:00 AM,15.473
1345,07/07/23 08:30:00 AM,14.517
1346,07/07/23 09:00:00 AM,14.134
1347,07/07/23 09:30:00 AM,14.421
1348,07/07/23 10:00:00 AM,14.709
1349,07/07/23 10:30:00 AM,14.517
1350,07/07/23 11:00:00 AM,15.855
1351,07/07/23 11:30:00 AM,17.760
1352,07/07/23 12:00:00 PM,18.236
1353,07/07/23 12:30:00 PM,18.901
1354,07/07/23 01:00:00 PM,19.092
1355,07/07/23 01:30:00 PM,18.616
1356,07/07/23 02:00:00 PM,19.567
1357,07/07/23 02:30:00 PM,19.472
1358,07/07/23 03:00:00 PM,19.187
1359,07/07/23 03:30:00 PM,18.806
1360,07/07/23 04:00:00 PM,18.331
1361,07/07/23 04:30:00 PM,17.094
1362,07/07/23 05:00:00 PM,16.713
1363,07/07/23 05:30:00 PM,16.903
1364,07/07/23 06:00:00 PM,16.618
1365,07/07/23 06:30:00 PM,14.325
1366,07/07/23 07:00:00 PM,13.461
1367,07/07/23 07:30:00 PM,13.654
1368,07/07/23 08:00:00 PM,12.690
1369,07/07/23 08:30:00 PM,13.365
1370,07/07/23 09:00:00 PM,13.269
1371,07/07/23 09:30:00 PM,15.569
1372,07/07/23 10:00:00 PM,15.760
1373,07/07/23 10:30:00 PM,17.950
1374,07/07/23 11:00:00 PM,17.950
1375,07/07/23 11:30:00 PM,18.331
1376,07/08/23 12:00:00 AM,18.140
1377,07/08/23 12:30:00 AM,18.045
1378,07/08/23 01:00:00 AM,18.236
1379,07/08/23 01:30:00 AM,18.331
1380,07/08/23 02:00:00 AM,18.331
1381,07/08/23 02:30:00 AM,18.236
1382,07/08/23 03:00:00 AM,18.045
1383,07/08/23 03:30:00 AM,18.140
1384,07/08/23 04:00:00 AM,18.236
1385,07/08/23 04:30:00 AM,18.236
1386,07/08/23 05:00:00 AM,18.140
1387,07/08/23 05:30:00 AM,17.760
1388,07/08/23 06:00:00 AM,16.713
1389,07/08/23 06:30:00 AM,15.569
1390,07/08/23 07:00:00 AM,13.654
1391,07/08/23 07:30:00 AM,13.558
1392,07/08/23 08:00:00 AM,13.461
1393,07/08/23 08:30:00 AM,13.461
1394,07/08/23 09:00:00 AM,13.173
1395,07/08/23 09:30:00 AM,12.497
1396,07/08/23 10:00:00 AM,11.819
1397,07/08/23 10:30:00 AM,11.819
1398,07/08/23 11:00:00 AM,12.110
1399,07/08/23 11:30:00 AM,12.207
1400,07/08/23 12:00:00 PM,12.304
1401,07/08/23 12:30:00 PM,12.883
1402,07/08/23 01:00:00 PM,12.690
1403,07/08/23 01:30:00 PM,13.173
1404,07/08/23 02:00:00 PM,13.365
1405,07/08/23 02:30:00 PM,15.951
1406,07/08/23 03:00:00 PM,17.094
1407,07/08/23 03:30:00 PM,17.950
1408,07/08/23 04:00:00 PM,18.236
1409,07/08/23 04:30:00 PM,17.760
1410,07/08/23 05:00:00 PM,17.855
1411,07/08/23 05:30:00 PM,17.475
1412,07/08/23 06:00:00 PM,16.713
1413,07/08/23 06:30:00 PM,17.189
1414,07/08/23 07:00:00 PM,16.903
1415,07/08/23 07:30:00 PM,16.618
1416,07/08/23 08:00:00 PM,16.332
1417,07/08/23 08:30:00 PM,14.325
1418,07/08/23 09:00:00 PM,14.134
1419,07/08/23 09:30:00 PM,13.750
1420,07/08/23 10:00:00 PM,12.883
1421,07/08/23 10:30:00 PM,12.883
1422,07/08/23 11:00:00 PM,12.690
1423,07/08/23 11:30:00 PM,12.401
1424,07/09/23 12:00:00 AM,12.207
1425,07/09/23 12:30:00 AM,12.110
1426,07/09/23 01:00:00 AM,12.207
1427,07/09/23 01:30:00 AM,12.304
1428,07/09/23 02:00:00 AM,12.594
1429,07/09/23 02:30:00 AM,13.173
1430,07/09/23 03:00:00 AM,13.750
1431,07/09/23 03:30:00 AM,16.332
1432,07/09/23 04:00:00 AM,16.523
1433,07/09/23 04:30:00 AM,16.141
1434,07/09/23 05:00:00 AM,16.332
1435,07/09/23 05:30:00 AM,16.141
1436,07/09/23 06:00:00 AM,15.855
1437,07/09/23 06:30:00 AM,15.760
1438,07/09/23 07:00:00 AM,14.709
1439,07/09/23 07:30:00 AM,15.378
1440,07/09/23 08:00:00 AM,14.900
1441,07/09/23 08:30:00 AM,14.804
1442,07/09/23 09:00:00 AM,12.883
1443,07/09/23 09:30:00 AM,12.690
1444,07/09/23 10:00:00 AM,12.594
1445,07/09/23 10:30:00 AM,12.013
1446,07/09/23 11:00:00 AM,11.916
1447,07/09/23 11:30:00 AM,11.722
1448,07/09/23 12:00:00 PM,11.819
1449,07/09/23 12:30:00 PM,11.916
1450,07/09/23 01:00:00 PM,11.916
1451,07/09/23 01:30:00 PM,12.110
1452,07/09/23 02:00:00 PM,12.304
1453,07/09/23 02:30:00 PM,12.787
1454,07/09/23 03:00:00 PM,12.497
1455,07/09/23 03:30:00 PM,13.654
1456,07/09/23 04:00:00 PM,15.664
1457,07/09/23 04:30:00 PM,14.134
1458,07/09/23 05:00:00 PM,15.378
1459,07/09/23 05:30:00 PM,16.332
1460,07/09/23 06:00:00 PM,16.903
1461,07/09/23 06:30:00 PM,16.141
1462,07/09/23 07:00:00 PM,16.618
1463,07/09/23 07:30:00 PM,16.046
1464,07/09/23 08:00:00 PM,16.141
1465,07/09/23 08:30:00 PM,15.760
1466,07/09/23 09:00:00 PM,16.141
1467,07/09/23 09:30:00 PM,15.473
1468,07/09/23 10:00:00 PM,14.134
1469,07/09/23 10:30:00 PM,13.365
1470,07/09/23 11:00:00 PM,13.173
1471,07/09/23 11:30:00 PM,13.076
1472,07/10/23 12:00:00 AM,12.883
1473,07/10/23 12:30:00 AM,12.980
1474,07/10/23 01:00:00 AM,12.980
1475,07/10/23 01:30:00 AM,12.883
1476,07/10/23 02:00:00 AM,12.497
1477,07/10/23 02:30:00 AM,13.461
1478,07/10/23 03:00:00 AM,13.942
1479,07/10/23 03:30:00 AM,13.461
1480,07/10/23 04:00:00 AM,14.996
1481,07/10/23 04:30:00 AM,13.461
1482,07/10/23 05:00:00 AM,15.091
1483,07/10/23 05:30:00 AM,15.569
1484,07/10/23 06:00:00 AM,16.237
1485,07/10/23 06:30:00 AM,16.332
1486,07/10/23 07:00:00 AM,16.523
1487,07/10/23 07:30:00 AM,16.332
1488,07/10/23 08:00:00 AM,15.855
1489,07/10/23 08:30:00 AM,13.846
1490,07/10/23 09:00:00 AM,13.365
1491,07/10/23 09:30:00 AM,12.883
1492,07/10/23 10:00:00 AM,12.690
1493,07/10/23 10:30:00 AM,12.497
1494,07/10/23 11:00:00 AM,12.110
1495,07/10/23 11:30:00 AM,12.110
1496,07/10/23 12:00:00 PM,12.207
1497,07/10/23 12:30:00 PM,12.207
1498,07/10/23 01:00:00 PM,12.207
1499,07/10/23 01:30:00 PM,12.304
1500,07/10/23 02:00:00 PM,12.401
1501,07/10/23 02:30:00 PM,12.594
1502,07/10/23 03:00:00 PM,12.690
1503,07/10/23 03:30:00 PM,16.141
1504,07/10/23 04:00:00 PM,17.284
1505,07/10/23 04:30:00 PM,17.855
1506,07/10/23 05:00:00 PM,17.665
1507,07/10/23 05:30:00 PM,17.570
1508,07/10/23 06:00:00 PM,17.475
1509,07/10/23 06:30:00 PM,17.379
1510,07/10/23 07:00:00 PM,17.189
1511,07/10/23 07:30:00 PM,16.903
1512,07/10/23 08:00:00 PM,16.618
1513,07/10/23 08:30:00 PM,16.523
1514,07/10/23 09:00:00 PM,16.237
1515,07/10/23 09:30:00 PM,16.046
1516,07/10/23 10:00:00 PM,16.046
1517,07/10/23 10:30:00 PM,15.951
1518,07/10/23 11:00:00 PM,16.046
1519,07/10/23 11:30:00 PM,15.855
1520,07/11/23 12:00:00 AM,15.760
1521,07/11/23 12:30:00 AM,15.664
1522,07/11/23 01:00:00 AM,13.076
1523,07/11/23 01:30:00 AM,11.722
1524,07/11/23 02:00:00 AM,11.819
1525,07/11/23 02:30:00 AM,11.916
1526,07/11/23 03:00:00 AM,11.916
1527,07/11/23 03:30:00 AM,11.916
1528,07/11/23 04:00:00 AM,11.819
1529,07/11/23 04:30:00 AM,11.722
1530,07/11/23 05:00:00 AM,11.819
1531,07/11/23 05:30:00 AM,14.230
1532,07/11/23 06:00:00 AM,13.173
1533,07/11/23 06:30:00 AM,12.690
1534,07/11/23 07:00:00 AM,13.654
1535,07/11/23 07:30:00 AM,13.173
1536,07/11/23 08:00:00 AM,12.883
1537,07/11/23 08:30:00 AM,13.558
1538,07/11/23 09:00:00 AM,13.269
1539,07/11/23 09:30:00 AM,13.076
1540,07/11/23 10:00:00 AM,13.173
1541,07/11/23 10:30:00 AM,12.497
1542,07/11/23 11:00:00 AM,12.304
1543,07/11/23 11:30:00 AM,12.207
1544,07/11/23 12:00:00 PM,12.110
1545,07/11/23 12:30:00 PM,11.916
1546,07/11/23 01:00:00 PM,11.916
1547,07/11/23 01:30:00 PM,11.819
1548,07/11/23 02:00:00 PM,11.722
1549,07/11/23 02:30:00 PM,11.819
1550,07/11/23 03:00:00 PM,11.916
1551,07/11/23 03:30:00 PM,11.916
1552,07/11/23 04:00:00 PM,12.013
1553,07/11/23 04:30:00 PM,12.690
1554,07/11/23 05:00:00 PM,14.709
1555,07/11/23 05:30:00 PM,14.996
1556,07/11/23 06:00:00 PM,15.282
1557,07/11/23 06:30:00 PM,15.569
1558,07/11/23 07:00:00 PM,15.664
1559,07/11/23 07:30:00 PM,16.332
1560,07/11/23 08:00:00 PM,16.141
1561,07/11/23 08:30:00 PM,15.951
1562,07/11/23 09:00:00 PM,15.664
1563,07/11/23 09:30:00 PM,15.473
1564,07/11/23 10:00:00 PM,15.569
1565,07/11/23 10:30:00 PM,15.473
1566,07/11/23 11:00:00 PM,15.473
1567,07/11/23 11:30:00 PM,15.282
1568,07/12/23 12:00:00 AM,14.996
1569,07/12/23 12:30:00 AM,14.900
1570,07/12/23 01:00:00 AM,14.709
1571,07/12/23 01:30:00 AM,13.654
1572,07/12/23 02:00:00 AM,12.594
1573,07/12/23 02:30:00 AM,12.690
1574,07/12/23 03:00:00 AM,12.497
1575,07/12/23 03:30:00 AM,12.497
1576,07/12/23 04:00:00 AM,12.497
1577,07/12/23 04:30:00 AM,12.690
1578,07/12/23 05:00:00 AM,13.269
1579,07/12/23 05:30:00 AM,12.980
1580,07/12/23 06:00:00 AM,13.654
1581,07/12/23 06:30:00 AM,14.325
1582,07/12/23 07:00:00 AM,13.558
1583,07/12/23 07:30:00 AM,14.421
1584,07/12/23 08:00:00 AM,13.846
1585,07/12/23 08:30:00 AM,14.900
1586,07/12/23 09:00:00 AM,14.325
1587,07/12/23 09:30:00 AM,14.709
1588,07/12/23 10:00:00 AM,14.709
1589,07/12/23 10:30:00 AM,14.613
1590,07/12/23 11:00:00 AM,14.996
1591,07/12/23 11:30:00 AM,14.900
1592,07/12/23 12:00:00 PM,14.134
1593,07/12/23 12:30:00 PM,13.750
1594,07/12/23 01:00:00 PM,13.365
1595,07/12/23 01:30:00 PM,14.517
1596,07/12/23 02:00:00 PM,14.517
1597,07/12/23 02:30:00 PM,14.804
1598,07/12/23 03:00:00 PM,14.996
1599,07/12/23 03:30:00 PM,14.709
1600,07/12/23 04:00:00 PM,14.517
1601,07/12/23 04:30:00 PM,14.230
1602,07/12/23 05:00:00 PM,14.230
1603,07/12/23 05:30:00 PM,14.134
1604,07/12/23 06:00:00 PM,13.750
1605,07/12/23 06:30:00 PM,14.613
1606,07/12/23 07:00:00 PM,14.613
1607,07/12/23 07:30:00 PM,15.091
1608,07/12/23 08:00:00 PM,15.760
1609,07/12/23 08:30:00 PM,15.664
1610,07/12/23 09:00:00 PM,15.760
1611,07/12/23 09:30:00 PM,15.951
1612,07/12/23 10:00:00 PM,16.141
1613,07/12/23 10:30:00 PM,16.046
1614,07/12/23 11:00:00 PM,16.237
1615,07/12/23 11:30:00 PM,16.332
1616,07/13/23 12:00:00 AM,16.332
1617,07/13/23 12:30:00 AM,16.332
1618,07/13/23 01:00:00 AM,16.332
1619,07/13/23 01:30:00 AM,16.332
1620,07/13/23 02:00:00 AM,16.427
1621,07/13/23 02:30:00 AM,16.332
1622,07/13/23 03:00:00 AM,14.996
1623,07/13/23 03:30:00 AM,14.038
1624,07/13/23 04:00:00 AM,14.421
1625,07/13/23 04:30:00 AM,14.517
1626,07/13/23 05:00:00 AM,14.325
1627,07/13/23 05:30:00 AM,14.325
1628,07/13/23 06:00:00 AM,14.613
1629,07/13/23 06:30:00 AM,14.996
1630,07/13/23 07:00:00 AM,14.038
1631,07/13/23 07:30:00 AM,13.558
1632,07/13/23 08:00:00 AM,13.461
1633,07/13/23 08:30:00 AM,13.942
1634,07/13/23 09:00:00 AM,14.134
1635,07/13/23 09:30:00 AM,14.804
1636,07/13/23 10:00:00 AM,14.996
1637,07/13/23 10:30:00 AM,14.421
1638,07/13/23 11:00:00 AM,14.709
1639,07/13/23 11:30:00 AM,15.473
1640,07/13/23 12:00:00 PM,15.569
1641,07/13/23 12:30:00 PM,15.760
1642,07/13/23 01:00:00 PM,15.282
1643,07/13/23 01:30:00 PM,14.996
1644,07/13/23 02:00:00 PM,14.900
1645,07/13/23 02:30:00 PM,14.613
1646,07/13/23 03:00:00 PM,13.365
1647,07/13/23 03:30:00 PM,13.365
1648,07/13/23 04:00:00 PM,13.461
1649,07/13/23 04:30:00 PM,13.750
1650,07/13/23 05:00:00 PM,13.942
1651,07/13/23 05:30:00 PM,14.421
1652,07/13/23 06:00:00 PM,14.709
1653,07/13/23 06:30:00 PM,14.709
1654,07/13/23 07:00:00 PM,14.709
1655,07/13/23 07:30:00 PM,16.999
1656,07/13/23 08:00:00 PM,17.760
1657,07/13/23 08:30:00 PM,17.760
1658,07/13/23 09:00:00 PM,17.570
1659,07/13/23 09:30:00 PM,17.570
1660,07/13/23 10:00:00 PM,17.475
1661,07/13/23 10:30:00 PM,17.379
1662,07/13/23 11:00:00 PM,17.284
1663,07/13/23 11:30:00 PM,17.284
1664,07/14/23 12:00:00 AM,17.189
1665,07/14/23 12:30:00 AM,16.903
1666,07/14/23 01:00:00 AM,16.808
1667,07/14/23 01:30:00 AM,16.523
1668,07/14/23 02:00:00 AM,15.760
1669,07/14/23 02:30:00 AM,15.951
1670,07/14/23 03:00:00 AM,15.951
1671,07/14/23 03:30:00 AM,15.855
1672,07/14/23 04:00:00 AM,15.951
1673,07/14/23 04:30:00 AM,15.951
1674,07/14/23 05:00:00 AM,15.664
1675,07/14/23 05:30:00 AM,15.569
1676,07/14/23 06:00:00 AM,15.664
1677,07/14/23 06:30:00 AM,15.473
1678,07/14/23 07:00:00 AM,15.378
1679,07/14/23 07:30:00 AM,15.187
1680,07/14/23 08:00:00 AM,15.091
1681,07/14/23 08:30:00 AM,15.664
1682,07/14/23 09:00:00 AM,15.473
1683,07/14/23 09:30:00 AM,16.046
1684,07/14/23 10:00:00 AM,15.282
1685,07/14/23 10:30:00 AM,16.046
1686,07/14/23 11:00:00 AM,16.427
1687,07/14/23 11:30:00 AM,16.427
1688,07/14/23 12:00:00 PM,16.237
1689,07/14/23 12:30:00 PM,16.523
1690,07/14/23 01:00:00 PM,16.332
1691,07/14/23 01:30:00 PM,16.046
1692,07/14/23 02:00:00 PM,15.091
1693,07/14/23 02:30:00 PM,14.421
1694,07/14/23 03:00:00 PM,14.134
1695,07/14/23 03:30:00 PM,14.134
1696,07/14/23 04:00:00 PM,14.134
1697,07/14/23 04:30:00 PM,14.325
1698,07/14/23 05:00:00 PM,14.230
1699,07/14/23 05:30:00 PM,14.325
1700,07/14/23 06:00:00 PM,14.230
1701,07/14/23 06:30:00 PM,14.709
1702,07/14/23 07:00:00 PM,14.996
1703,07/14/23 07:30:00 PM,15.187
1704,07/14/23 08:00:00 PM,15.664
1705,07/14/23 08:30:00 PM,15.664
1706,07/14/23 09:00:00 PM,15.760
1707,07/14/23 09:30:00 PM,15.282
1708,07/14/23 10:00:00 PM,15.187
1709,07/14/23 10:30:00 PM,15.569
1710,07/14/23 11:00:00 PM,15.855
1711,07/14/23 11:30:00 PM,15.569
1712,07/15/23 12:00:00 AM,14.804
1713,07/15/23 12:30:00 AM,14.804
1714,07/15/23 01:00:00 AM,14.996
1715,07/15/23 01:30:00 AM,15.187
1716,07/15/23 02:00:00 AM,15.378
1717,07/15/23 02:30:00 AM,15.473
1718,07/15/23 03:00:00 AM,15.760
1719,07/15/23 03:30:00 AM,15.951
1720,07/15/23 04:00:00 AM,15.855
1721,07/15/23 04:30:00 AM,15.664
1722,07/15/23 05:00:00 AM,15.855
1723,07/15/23 05:30:00 AM,16.427
1724,07/15/23 06:00:00 AM,16.808
1725,07/15/23 06:30:00 AM,16.427
1726,07/15/23 07:00:00 AM,16.618
1727,07/15/23 07:30:00 AM,16.903
1728,07/15/23 08:00:00 AM,16.523
1729,07/15/23 08:30:00 AM,16.808
1730,07/15/23 09:00:00 AM,16.141
1731,07/15/23 09:30:00 AM,16.903
1732,07/15/23 10:00:00 AM,16.427
1733,07/15/23 10:30:00 AM,16.237
1734,07/15/23 11:00:00 AM,16.332
1735,07/15/23 11:30:00 AM,16.808
1736,07/15/23 12:00:00 PM,17.094
1737,07/15/23 12:30:00 PM,17.284
1738,07/15/23 01:00:00 PM,17.284
1739,07/15/23 01:30:00 PM,16.427
1740,07/15/23 02:00:00 PM,16.618
1741,07/15/23 02:30:00 PM,16.332
1742,07/15/23 03:00:00 PM,16.046
1743,07/15/23 03:30:00 PM,15.855
1744,07/15/23 04:00:00 PM,15.855
1745,07/15/23 04:30:00 PM,15.760
1746,07/15/23 05:00:00 PM,15.664
1747,07/15/23 05:30:00 PM,15.569
1748,07/15/23 06:00:00 PM,15.378
1749,07/15/23 06:30:00 PM,15.951
1750,07/15/23 07:00:00 PM,16.808
1751,07/15/23 07:30:00 PM,16.903
1752,07/15/23 08:00:00 PM,16.141
1753,07/15/23 08:30:00 PM,15.760
1754,07/15/23 09:00:00 PM,16.618
1755,07/15/23 09:30:00 PM,17.094
1756,07/15/23 10:00:00 PM,17.475
1757,07/15/23 10:30:00 PM,17.475
1758,07/15/23 11:00:00 PM,17.950
1759,07/15/23 11:30:00 PM,17.855
1760,07/16/23 12:00:00 AM,17.665
1761,07/16/23 12:30:00 AM,15.760
1762,07/16/23 01:00:00 AM,15.855
1763,07/16/23 01:30:00 AM,15.378
1764,07/16/23 02:00:00 AM,15.473
1765,07/16/23 02:30:00 AM,15.473
1766,07/16/23 03:00:00 AM,15.473
1767,07/16/23 03:30:00 AM,15.664
1768,07/16/23 04:00:00 AM,15.473
1769,07/16/23 04:30:00 AM,15.282
1770,07/16/23 05:00:00 AM,15.282
1771,07/16/23 05:30:00 AM,15.378
1772,07/16/23 06:00:00 AM,15.282
1773,07/16/23 06:30:00 AM,15.282
1774,07/16/23 07:00:00 AM,15.473
1775,07/16/23 07:30:00 AM,15.760
1776,07/16/23 08:00:00 AM,15.187
1777,07/16/23 08:30:00 AM,14.996
1778,07/16/23 09:00:00 AM,16.046
1779,07/16/23 09:30:00 AM,16.523
1780,07/16/23 10:00:00 AM,15.951
1781,07/16/23 10:30:00 AM,16.046
1782,07/16/23 11:00:00 AM,16.999
1783,07/16/23 11:30:00 AM,17.284
1784,07/16/23 12:00:00 PM,15.951
1785,07/16/23 12:30:00 PM,17.189
1786,07/16/23 01:00:00 PM,17.570
1787,07/16/23 01:30:00 PM,17.665
1788,07/16/23 02:00:00 PM,16.903
1789,07/16/23 02:30:00 PM,16.903
1790,07/16/23 03:00:00 PM,16.427
1791,07/16/23 03:30:00 PM,16.237
1792,07/16/23 04:00:00 PM,16.427
1793,07/16/23 04:30:00 PM,16.237
1794,07/16/23 05:00:00 PM,16.427
1795,07/16/23 05:30:00 PM,16.427
1796,07/16/23 06:00:00 PM,16.903
1797,07/16/23 06:30:00 PM,16.141
1798,07/16/23 07:00:00 PM,16.332
1799,07/16/23 07:30:00 PM,16.618
1800,07/16/23 08:00:00 PM,16.427
1801,07/16/23 08:30:00 PM,15.760
1802,07/16/23 09:00:00 PM,14.230
1803,07/16/23 09:30:00 PM,14.421
1804,07/16/23 10:00:00 PM,14.709
1805,07/16/23 10:30:00 PM,15.282
1806,07/16/23 11:00:00 PM,15.664
1807,07/16/23 11:30:00 PM,15.664
1808,07/17/23 12:00:00 AM,15.091
1809,07/17/23 12:30:00 AM,14.421
1810,07/17/23 01:00:00 AM,14.421
1811,07/17/23 01:30:00 AM,14.421
1812,07/17/23 02:00:00 AM,14.804
1813,07/17/23 02:30:00 AM,14.996
1814,07/17/23 03:00:00 AM,14.900
1815,07/17/23 03:30:00 AM,14.421
1816,07/17/23 04:00:00 AM,14.230
1817,07/17/23 04:30:00 AM,14.230
1818,07/17/23 05:00:00 AM,14.325
1819,07/17/23 05:30:00 AM,15.187
1820,07/17/23 06:00:00 AM,15.378
1821,07/17/23 06:30:00 AM,15.187
1822,07/17/23 07:00:00 AM,15.473
1823,07/17/23 07:30:00 AM,15.473
1824,07/17/23 08:00:00 AM,14.709
1825,07/17/23 08:30:00 AM,14.900
1826,07/17/23 09:00:00 AM,16.332
1827,07/17/23 09:30:00 AM,16.427
1828,07/17/23 09:41:02 AM,
1829,07/17/23 09:41:06 AM,
